month,method,component,contribution,active_exposure
2023-01-31,global_minimum_variance,factor:MKT_RF,-0.004347941797956647,-0.16936243768170167
2023-01-31,global_minimum_variance,factor:SMB,-0.0008887759093594185,-0.03796335388349667
2023-01-31,global_minimum_variance,factor:HML,-0.0004765844386063225,0.07061703682130821
2023-01-31,global_minimum_variance,factor:RMW,0.00020065504892308834,0.007526369104101156
2023-01-31,global_minimum_variance,factor:CMA,-0.00028490787990580007,0.08363269367102098
2023-01-31,global_minimum_variance,factor:MOM,-0.00663516661318346,-0.2646259068947173
2023-01-31,global_minimum_variance,specific,0.0011675050806594853,
2023-01-31,global_minimum_variance,transaction_cost,-1.0645524063883026e-05,
2023-01-31,global_minimum_variance,active_net_return,-0.011275862033492958,
2023-01-31,shrinkage_mean_variance,factor:MKT_RF,-0.0035674827353410206,-0.13896174339975942
2023-01-31,shrinkage_mean_variance,factor:SMB,-0.00018326235856142725,-0.007827905435247598
2023-01-31,shrinkage_mean_variance,factor:HML,-0.00026351708012952417,0.039046166519763004
2023-01-31,shrinkage_mean_variance,factor:RMW,-0.00460055125487376,-0.17256205120354437
2023-01-31,shrinkage_mean_variance,factor:CMA,0.0006096178762969521,-0.17894901721068
2023-01-31,shrinkage_mean_variance,factor:MOM,-0.00032259010448385363,-0.012865645119549473
2023-01-31,shrinkage_mean_variance,specific,-0.005110631759729822,
2023-01-31,shrinkage_mean_variance,transaction_cost,-2.5397010718183415e-05,
2023-01-31,shrinkage_mean_variance,active_net_return,-0.01346381442754064,
2023-01-31,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-0.00161668822612534,-0.06297376360386686
2023-01-31,maximum_sharpe_with_gmv_fallback,factor:SMB,0.002106258240474762,0.08996714032315041
2023-01-31,maximum_sharpe_with_gmv_fallback,factor:HML,2.9641625575005134e-05,-0.004392094233699136
2023-01-31,maximum_sharpe_with_gmv_fallback,factor:RMW,-0.0007214525734608909,-0.027060960529588382
2023-01-31,maximum_sharpe_with_gmv_fallback,factor:CMA,0.0008719466602135861,-0.2559537769022868
2023-01-31,maximum_sharpe_with_gmv_fallback,factor:MOM,0.003213243906129157,0.12815165500800987
2023-01-31,maximum_sharpe_with_gmv_fallback,specific,-0.01167837114141862,
2023-01-31,maximum_sharpe_with_gmv_fallback,transaction_cost,-4.415643765581721e-06,
2023-01-31,maximum_sharpe_with_gmv_fallback,active_net_return,-0.0077998371523779215,
2023-01-31,historical_joint_cvar,factor:MKT_RF,-0.003833573119512217,-0.14932658225939488
2023-01-31,historical_joint_cvar,factor:SMB,0.0009512055263362403,0.04062998516495257
2023-01-31,historical_joint_cvar,factor:HML,-0.0001305642974189202,0.01934612851678999
2023-01-31,historical_joint_cvar,factor:RMW,0.0009646765491638904,0.03618404726940611
2023-01-31,historical_joint_cvar,factor:CMA,-0.0003496283024898431,0.10263091610705867
2023-01-31,historical_joint_cvar,factor:MOM,-0.005335083207988038,-0.2127755510264798
2023-01-31,historical_joint_cvar,specific,0.0006448045051308804,
2023-01-31,historical_joint_cvar,transaction_cost,-6.162451489830653e-06,
2023-01-31,historical_joint_cvar,active_net_return,-0.007094324798267838,
2023-01-31,benchmark_relative_constrained,factor:MKT_RF,-0.003608616509607654,-0.14056399950266307
2023-01-31,benchmark_relative_constrained,factor:SMB,6.735603846173969e-05,0.0028770594447777367
2023-01-31,benchmark_relative_constrained,factor:HML,4.954418478755668e-05,-0.007341119931770626
2023-01-31,benchmark_relative_constrained,factor:RMW,-0.00399904078805738,-0.1499999984790423
2023-01-31,benchmark_relative_constrained,factor:CMA,0.000471694848984057,-0.13846268774428183
2023-01-31,benchmark_relative_constrained,factor:MOM,0.001745644207699685,0.06962035899146861
2023-01-31,benchmark_relative_constrained,specific,-0.008088907556842401,
2023-01-31,benchmark_relative_constrained,transaction_cost,-5.400754081936881e-05,
2023-01-31,benchmark_relative_constrained,active_net_return,-0.013416333115393766,
2023-01-31,exact_cardinality_cvar,factor:MKT_RF,-0.004064812307637648,-0.15833388603859122
2023-01-31,exact_cardinality_cvar,factor:SMB,0.0018440153267640202,0.07876564348710809
2023-01-31,exact_cardinality_cvar,factor:HML,-6.666914693142983e-06,0.0009878580210192223
2023-01-31,exact_cardinality_cvar,factor:RMW,-0.00014343812810126792,-0.005380219942062302
2023-01-31,exact_cardinality_cvar,factor:CMA,-0.0003325726275228957,0.09762434331470617
2023-01-31,exact_cardinality_cvar,factor:MOM,-0.004677119315213399,-0.18653441768650933
2023-01-31,exact_cardinality_cvar,specific,0.000681596706410382,
2023-01-31,exact_cardinality_cvar,transaction_cost,-6.414800598456326e-06,
2023-01-31,exact_cardinality_cvar,active_net_return,-0.006705412060592408,
2023-01-31,130_30_mathematical_appendix,factor:MKT_RF,-0.008629481579754518,-0.3361383625152058
2023-01-31,130_30_mathematical_appendix,factor:SMB,-0.0020926253620559363,-0.0893848227980978
2023-01-31,130_30_mathematical_appendix,factor:HML,-0.0006202781793708074,0.09190859684838487
2023-01-31,130_30_mathematical_appendix,factor:RMW,-0.003953490460989115,-0.14829145151663967
2023-01-31,130_30_mathematical_appendix,factor:CMA,0.0005014371197241231,-0.14719332102373672
2023-01-31,130_30_mathematical_appendix,factor:MOM,-0.0022618371293319298,-0.09020733562415165
2023-01-31,130_30_mathematical_appendix,specific,-0.006275433599114786,
2023-01-31,130_30_mathematical_appendix,transaction_cost,-0.000451529214898878,
2023-01-31,130_30_mathematical_appendix,active_net_return,-0.02378323840579185,
2023-02-28,equal_weight,factor:MKT_RF,-0.0,0.0
2023-02-28,equal_weight,factor:SMB,-0.0,0.0
2023-02-28,equal_weight,factor:HML,0.0,0.0
2023-02-28,equal_weight,factor:RMW,0.0,0.0
2023-02-28,equal_weight,factor:CMA,0.0,0.0
2023-02-28,equal_weight,factor:MOM,0.0,0.0
2023-02-28,equal_weight,specific,0.0,
2023-02-28,equal_weight,transaction_cost,-1.3037802717321814e-05,
2023-02-28,equal_weight,active_net_return,-1.3037802717321814e-05,
2023-02-28,global_minimum_variance,factor:MKT_RF,0.005613411444303087,-0.15986907199582312
2023-02-28,global_minimum_variance,factor:SMB,0.00042315883916691193,-0.031511727110595904
2023-02-28,global_minimum_variance,factor:HML,0.00024383092363136196,0.06900684629327167
2023-02-28,global_minimum_variance,factor:RMW,0.00041508676186090846,0.015813976063500684
2023-02-28,global_minimum_variance,factor:CMA,0.002794693490310199,0.12811966732477612
2023-02-28,global_minimum_variance,factor:MOM,-0.009271931249366296,-0.2683464707806421
2023-02-28,global_minimum_variance,specific,-0.001647136986714157,
2023-02-28,global_minimum_variance,transaction_cost,-1.6522419718300522e-05,
2023-02-28,global_minimum_variance,active_net_return,-0.001445409196526284,
2023-02-28,shrinkage_mean_variance,factor:MKT_RF,0.004635293450055272,-0.13201242589133866
2023-02-28,shrinkage_mean_variance,factor:SMB,-0.00019052128601303528,0.014187709715392384
2023-02-28,shrinkage_mean_variance,factor:HML,7.376573960643962e-05,0.020876519593663025
2023-02-28,shrinkage_mean_variance,factor:RMW,-0.003973030470207077,-0.15136452069378958
2023-02-28,shrinkage_mean_variance,factor:CMA,-0.002644443050813719,-0.12123160021099978
2023-02-28,shrinkage_mean_variance,factor:MOM,-0.0007534857282188366,-0.021807240639853346
2023-02-28,shrinkage_mean_variance,specific,-0.001251768666654714,
2023-02-28,shrinkage_mean_variance,transaction_cost,-3.3024583238202906e-05,
2023-02-28,shrinkage_mean_variance,active_net_return,-0.004137214595483873,
2023-02-28,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,0.004872344150467286,-0.1387635924264925
2023-02-28,maximum_sharpe_with_gmv_fallback,factor:SMB,0.0007103324661553642,-0.05289692843319128
2023-02-28,maximum_sharpe_with_gmv_fallback,factor:HML,-6.0533993718573104e-05,-0.01713178926546198
2023-02-28,maximum_sharpe_with_gmv_fallback,factor:RMW,-0.0044572900919603135,-0.16981384447514333
2023-02-28,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.004352834660873202,-0.19955094560617764
2023-02-28,maximum_sharpe_with_gmv_fallback,factor:MOM,0.0025142629385057065,0.07276731977587582
2023-02-28,maximum_sharpe_with_gmv_fallback,specific,0.002310417035881795,
2023-02-28,maximum_sharpe_with_gmv_fallback,transaction_cost,-0.00020665485640616855,
2023-02-28,maximum_sharpe_with_gmv_fallback,active_net_return,0.001330042988051894,
2023-02-28,historical_joint_cvar,factor:MKT_RF,0.004949626837247018,-0.14096459114882176
2023-02-28,historical_joint_cvar,factor:SMB,-0.0006969665531432535,0.05190159768634738
2023-02-28,historical_joint_cvar,factor:HML,5.3733888857284815e-05,0.015207284432553682
2023-02-28,historical_joint_cvar,factor:RMW,0.0010466153130805583,0.039873951736132104
2023-02-28,historical_joint_cvar,factor:CMA,0.0029097130360688393,0.13339261263686047
2023-02-28,historical_joint_cvar,factor:MOM,-0.0074027502932242,-0.21424899104950204
2023-02-28,historical_joint_cvar,specific,-0.004078143956083699,
2023-02-28,historical_joint_cvar,transaction_cost,-8.314478118602198e-06,
2023-02-28,historical_joint_cvar,active_net_return,-0.003226486205316056,
2023-02-28,benchmark_relative_constrained,factor:MKT_RF,0.004775378561149059,-0.13600202774632542
2023-02-28,benchmark_relative_constrained,factor:SMB,2.6303080328442178e-06,-0.00019587337254014375
2023-02-28,benchmark_relative_constrained,factor:HML,-4.538072526146842e-05,-0.012843246812819571
2023-02-28,benchmark_relative_constrained,factor:RMW,-0.003937213827286286,-0.14999997817914745
2023-02-28,benchmark_relative_constrained,factor:CMA,-0.0026844198020166627,-0.12306429065902384
2023-02-28,benchmark_relative_constrained,factor:MOM,0.001891599851952304,0.054746323149805376
2023-02-28,benchmark_relative_constrained,specific,0.0001496257159237719,
2023-02-28,benchmark_relative_constrained,transaction_cost,-2.9308726393893303e-05,
2023-02-28,benchmark_relative_constrained,active_net_return,0.0001229113560996688,
2023-02-28,exact_cardinality_cvar,factor:MKT_RF,0.005252248745006958,-0.14958321532045393
2023-02-28,exact_cardinality_cvar,factor:SMB,-0.0012159641728386942,0.09055023231037954
2023-02-28,exact_cardinality_cvar,factor:HML,-1.1732521144103578e-05,-0.003320433155754081
2023-02-28,exact_cardinality_cvar,factor:RMW,-4.182059851150615e-05,-0.0015932812235622262
2023-02-28,exact_cardinality_cvar,factor:CMA,0.002832931529674689,0.1298726484296866
2023-02-28,exact_cardinality_cvar,factor:MOM,-0.006499331737963354,-0.18810242304528355
2023-02-28,exact_cardinality_cvar,specific,-0.00998558575128886,
2023-02-28,exact_cardinality_cvar,transaction_cost,-8.743743045129616e-06,
2023-02-28,exact_cardinality_cvar,active_net_return,-0.00967799825011,
2023-02-28,130_30_mathematical_appendix,factor:MKT_RF,0.01122380820568108,-0.31965228629773257
2023-02-28,130_30_mathematical_appendix,factor:SMB,0.002683082577852985,-0.19980337921086858
2023-02-28,130_30_mathematical_appendix,factor:HML,-0.00021040349795324622,-0.05954651537463505
2023-02-28,130_30_mathematical_appendix,factor:RMW,-0.0021784202852326755,-0.08299345922879023
2023-02-28,130_30_mathematical_appendix,factor:CMA,-0.0041867247562190416,-0.19193581865310377
2023-02-28,130_30_mathematical_appendix,factor:MOM,0.00026576409189856936,0.007691693801771621
2023-02-28,130_30_mathematical_appendix,specific,0.0027613774603661894,
2023-02-28,130_30_mathematical_appendix,transaction_cost,-0.00031291221035598403,
2023-02-28,130_30_mathematical_appendix,active_net_return,0.010045571586037878,
2023-03-31,equal_weight,factor:MKT_RF,0.0,0.0
2023-03-31,equal_weight,factor:SMB,-0.0,0.0
2023-03-31,equal_weight,factor:HML,0.0,0.0
2023-03-31,equal_weight,factor:RMW,-0.0,0.0
2023-03-31,equal_weight,factor:CMA,-0.0,0.0
2023-03-31,equal_weight,factor:MOM,0.0,0.0
2023-03-31,equal_weight,specific,0.0,
2023-03-31,equal_weight,transaction_cost,-1.3134442494127e-05,
2023-03-31,equal_weight,active_net_return,-1.3134442494127e-05,
2023-03-31,global_minimum_variance,factor:MKT_RF,-0.0040286373162340865,-0.16544970672020365
2023-03-31,global_minimum_variance,factor:SMB,0.0004955450539008266,-0.04484956638313245
2023-03-31,global_minimum_variance,factor:HML,0.003068100022040142,0.08868854999548806
2023-03-31,global_minimum_variance,factor:RMW,-0.00021949703737192698,0.036762633322140095
2023-03-31,global_minimum_variance,factor:CMA,-0.0017049312424226037,0.15427673859967306
2023-03-31,global_minimum_variance,factor:MOM,-0.011363957335553967,-0.2906865210901822
2023-03-31,global_minimum_variance,specific,0.012110256830219332,
2023-03-31,global_minimum_variance,transaction_cost,-4.489529698583149e-05,
2023-03-31,global_minimum_variance,active_net_return,-0.0016880163224081146,
2023-03-31,shrinkage_mean_variance,factor:MKT_RF,-0.003276869463439426,-0.13457580048264184
2023-03-31,shrinkage_mean_variance,factor:SMB,0.0004739598161179541,-0.04289598305661542
2023-03-31,shrinkage_mean_variance,factor:HML,0.0014195605397311758,0.04103476581439924
2023-03-31,shrinkage_mean_variance,factor:RMW,0.0005901890658215883,-0.09884827821512285
2023-03-31,shrinkage_mean_variance,factor:CMA,-2.1059338015997444e-05,0.001905628746388395
2023-03-31,shrinkage_mean_variance,factor:MOM,-0.00221993157986839,-0.056785164617895595
2023-03-31,shrinkage_mean_variance,specific,0.009465064775857466,
2023-03-31,shrinkage_mean_variance,transaction_cost,-0.0001292827420555693,
2023-03-31,shrinkage_mean_variance,active_net_return,0.0063016310741488,
2023-03-31,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-9.821098273561269e-05,-0.0040333683612649995
2023-03-31,maximum_sharpe_with_gmv_fallback,factor:SMB,0.0002579560674153513,-0.023346449890693358
2023-03-31,maximum_sharpe_with_gmv_fallback,factor:HML,-0.0007073853259854017,-0.02044815305858698
2023-03-31,maximum_sharpe_with_gmv_fallback,factor:RMW,-0.0007362485204297187,0.12331116043567901
2023-03-31,maximum_sharpe_with_gmv_fallback,factor:CMA,0.001368951497169517,-0.12387442204669438
2023-03-31,maximum_sharpe_with_gmv_fallback,factor:MOM,0.007811685606844532,0.19982050669967533
2023-03-31,maximum_sharpe_with_gmv_fallback,specific,0.00020742087098985298,
2023-03-31,maximum_sharpe_with_gmv_fallback,transaction_cost,-0.0003126221126680341,
2023-03-31,maximum_sharpe_with_gmv_fallback,active_net_return,0.0077915471006004865,
2023-03-31,historical_joint_cvar,factor:MKT_RF,-0.003448268910699025,-0.1416149023066835
2023-03-31,historical_joint_cvar,factor:SMB,-0.0006262796433296712,0.05668176933018067
2023-03-31,historical_joint_cvar,factor:HML,0.0006500795576074405,0.018791634213924564
2023-03-31,historical_joint_cvar,factor:RMW,-0.000207908822955437,0.034821772149012276
2023-03-31,historical_joint_cvar,factor:CMA,-0.0012544287287970023,0.11351142396190833
2023-03-31,historical_joint_cvar,factor:MOM,-0.008429807315498099,-0.21563186922007727
2023-03-31,historical_joint_cvar,specific,0.012026363434819332,
2023-03-31,historical_joint_cvar,transaction_cost,-1.7341255224856906e-05,
2023-03-31,historical_joint_cvar,active_net_return,-0.0013075916840773188,
2023-03-31,benchmark_relative_constrained,factor:MKT_RF,-0.003092959913435081,-0.12702292869926002
2023-03-31,benchmark_relative_constrained,factor:SMB,0.0008469982756845792,-0.0766580255270123
2023-03-31,benchmark_relative_constrained,factor:HML,-0.0011854449391607332,-0.03426726377836434
2023-03-31,benchmark_relative_constrained,factor:RMW,0.0008955983959732265,-0.14999999922218316
2023-03-31,benchmark_relative_constrained,factor:CMA,0.0016576684665605263,-0.14999999902464609
2023-03-31,benchmark_relative_constrained,factor:MOM,0.0015628802551630797,0.039977994534748526
2023-03-31,benchmark_relative_constrained,specific,0.010377159869053494,
2023-03-31,benchmark_relative_constrained,transaction_cost,-0.00012199960734283,
2023-03-31,benchmark_relative_constrained,active_net_return,0.010939900802496261,
2023-03-31,exact_cardinality_cvar,factor:MKT_RF,-0.0033090348575102674,-0.13589678189591414
2023-03-31,exact_cardinality_cvar,factor:SMB,-0.0008675287118805307,0.07851614347975301
2023-03-31,exact_cardinality_cvar,factor:HML,0.001085955589245674,0.03139135812973001
2023-03-31,exact_cardinality_cvar,factor:RMW,-0.00011734433033478612,0.01965350712784407
2023-03-31,exact_cardinality_cvar,factor:CMA,-0.001049908211511032,0.09500466099194657
2023-03-31,exact_cardinality_cvar,factor:MOM,-0.008158386494893031,-0.2086890084046566
2023-03-31,exact_cardinality_cvar,specific,0.00943336339856029,
2023-03-31,exact_cardinality_cvar,transaction_cost,-8.217650133877009e-05,
2023-03-31,exact_cardinality_cvar,active_net_return,-0.003065060119662453,
2023-03-31,130_30_mathematical_appendix,factor:MKT_RF,-0.005224669761880719,-0.21456885094365574
2023-03-31,130_30_mathematical_appendix,factor:SMB,0.0027266843800480708,-0.2467800074809955
2023-03-31,130_30_mathematical_appendix,factor:HML,0.0022597400724486925,0.06532155697417857
2023-03-31,130_30_mathematical_appendix,factor:RMW,-0.0009580815551066335,0.16046504009714557
2023-03-31,130_30_mathematical_appendix,factor:CMA,0.0031799081483337476,-0.28774524506593196
2023-03-31,130_30_mathematical_appendix,factor:MOM,0.00031696234470782284,0.008107798945305764
2023-03-31,130_30_mathematical_appendix,specific,0.02139003155083941,
2023-03-31,130_30_mathematical_appendix,transaction_cost,-0.00044263019565406376,
2023-03-31,130_30_mathematical_appendix,active_net_return,0.023247944983736325,
2023-04-30,equal_weight,factor:MKT_RF,0.0,0.0
2023-04-30,equal_weight,factor:SMB,0.0,0.0
2023-04-30,equal_weight,factor:HML,0.0,0.0
2023-04-30,equal_weight,factor:RMW,0.0,0.0
2023-04-30,equal_weight,factor:CMA,-0.0,0.0
2023-04-30,equal_weight,factor:MOM,0.0,0.0
2023-04-30,equal_weight,specific,0.0,
2023-04-30,equal_weight,transaction_cost,-1.1948268459608203e-05,
2023-04-30,equal_weight,active_net_return,-1.1948268459608203e-05,
2023-04-30,global_minimum_variance,factor:MKT_RF,-0.010532789430939158,-0.16500897239015588
2023-04-30,global_minimum_variance,factor:SMB,-0.00024186562928983844,-0.04872082146985776
2023-04-30,global_minimum_variance,factor:HML,0.00519867701499545,0.09776369960035809
2023-04-30,global_minimum_variance,factor:RMW,0.00019400125503550908,0.03373024317944005
2023-04-30,global_minimum_variance,factor:CMA,-0.0014045207702167988,0.1434513730967692
2023-04-30,global_minimum_variance,factor:MOM,-0.011677773898587731,-0.2831906284288327
2023-04-30,global_minimum_variance,specific,-0.004688076332915004,
2023-04-30,global_minimum_variance,transaction_cost,-8.438418070443391e-06,
2023-04-30,global_minimum_variance,active_net_return,-0.023160786209988012,
2023-04-30,shrinkage_mean_variance,factor:MKT_RF,-0.009015514355363045,-0.1412390107199275
2023-04-30,shrinkage_mean_variance,factor:SMB,-0.0008104813568107126,-0.16326138445452038
2023-04-30,shrinkage_mean_variance,factor:HML,0.003241634992557369,0.060960553754783514
2023-04-30,shrinkage_mean_variance,factor:RMW,-0.00041925281920590694,-0.07289385598506908
2023-04-30,shrinkage_mean_variance,factor:CMA,-0.000208787242406758,0.021324580770503157
2023-04-30,shrinkage_mean_variance,factor:MOM,-0.0015755724868182373,-0.03820825497667802
2023-04-30,shrinkage_mean_variance,specific,0.003606390836150943,
2023-04-30,shrinkage_mean_variance,transaction_cost,-0.0001392147880561445,
2023-04-30,shrinkage_mean_variance,active_net_return,-0.005320797219952493,
2023-04-30,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-0.0014887006514438408,-0.023322308520640433
2023-04-30,maximum_sharpe_with_gmv_fallback,factor:SMB,-0.0009718949638009824,-0.1957761471021502
2023-04-30,maximum_sharpe_with_gmv_fallback,factor:HML,0.0029025967267486464,0.05458477101699416
2023-04-30,maximum_sharpe_with_gmv_fallback,factor:RMW,0.0011445938995503031,0.19900608666922687
2023-04-30,maximum_sharpe_with_gmv_fallback,factor:CMA,5.68819659085146e-05,-0.005809665678892385
2023-04-30,maximum_sharpe_with_gmv_fallback,factor:MOM,0.0072558834476109425,0.1759580388505217
2023-04-30,maximum_sharpe_with_gmv_fallback,specific,0.011828804882526304,
2023-04-30,maximum_sharpe_with_gmv_fallback,transaction_cost,-0.00020741120490922445,
2023-04-30,maximum_sharpe_with_gmv_fallback,active_net_return,0.02052075410219066,
2023-04-30,historical_joint_cvar,factor:MKT_RF,-0.009006485826817817,-0.14109756782607574
2023-04-30,historical_joint_cvar,factor:SMB,0.00027319185303416565,0.05503109944880624
2023-04-30,historical_joint_cvar,factor:HML,0.0014558039757610688,0.027377115784031195
2023-04-30,historical_joint_cvar,factor:RMW,0.00013914527630332565,0.024192647651287064
2023-04-30,historical_joint_cvar,factor:CMA,-0.0010333155392869217,0.10553815656998573
2023-04-30,historical_joint_cvar,factor:MOM,-0.008526386014281304,-0.20676822779580833
2023-04-30,historical_joint_cvar,specific,-0.004717475262087982,
2023-04-30,historical_joint_cvar,transaction_cost,-8.029836563659333e-06,
2023-04-30,historical_joint_cvar,active_net_return,-0.02142355137393912,
2023-04-30,benchmark_relative_constrained,factor:MKT_RF,-0.008042956739123754,-0.1260027113618043
2023-04-30,benchmark_relative_constrained,factor:SMB,-0.0007446476236950107,-0.14999999809200948
2023-04-30,benchmark_relative_constrained,factor:HML,0.001744440660783817,0.03280507179799638
2023-04-30,benchmark_relative_constrained,factor:RMW,-0.0005664649506681011,-0.09848905634743088
2023-04-30,benchmark_relative_constrained,factor:CMA,0.0011534113769486407,-0.11780420003555941
2023-04-30,benchmark_relative_constrained,factor:MOM,0.0027290634124360826,0.06618086542019572
2023-04-30,benchmark_relative_constrained,specific,0.0035949949957141763,
2023-04-30,benchmark_relative_constrained,transaction_cost,-0.00018070115530690995,
2023-04-30,benchmark_relative_constrained,active_net_return,-0.00031286002291105845,
2023-04-30,exact_cardinality_cvar,factor:MKT_RF,-0.008648802373210201,-0.13549402096816687
2023-04-30,exact_cardinality_cvar,factor:SMB,0.000389046742487724,0.0783686253389062
2023-04-30,exact_cardinality_cvar,factor:HML,0.002043429398931077,0.03842770330516733
2023-04-30,exact_cardinality_cvar,factor:RMW,3.755228089641687e-05,0.0065290689297187315
2023-04-30,exact_cardinality_cvar,factor:CMA,-0.0008957431430357933,0.0914871367766715
2023-04-30,exact_cardinality_cvar,factor:MOM,-0.008298896463741108,-0.2012515163627961
2023-04-30,exact_cardinality_cvar,specific,-0.007558906904676067,
2023-04-30,exact_cardinality_cvar,transaction_cost,-7.528848626153836e-06,
2023-04-30,exact_cardinality_cvar,active_net_return,-0.022939849310974106,
2023-04-30,130_30_mathematical_appendix,factor:MKT_RF,-0.014744235582990898,-0.2309864047107193
2023-04-30,130_30_mathematical_appendix,factor:SMB,-0.0019921802411925807,-0.40129992075314574
2023-04-30,130_30_mathematical_appendix,factor:HML,0.005673617839001122,0.1066951973472089
2023-04-30,130_30_mathematical_appendix,factor:RMW,0.0012344468285779247,0.2146284657405989
2023-04-30,130_30_mathematical_appendix,factor:CMA,0.0023400820272429634,-0.23900535120976407
2023-04-30,130_30_mathematical_appendix,factor:MOM,0.0035430767901353027,0.08592101127179483
2023-04-30,130_30_mathematical_appendix,specific,0.008629768372164885,
2023-04-30,130_30_mathematical_appendix,transaction_cost,-0.00024425912308533547,
2023-04-30,130_30_mathematical_appendix,active_net_return,0.004440316909853382,
2023-05-31,equal_weight,factor:MKT_RF,0.0,0.0
2023-05-31,equal_weight,factor:SMB,0.0,0.0
2023-05-31,equal_weight,factor:HML,0.0,0.0
2023-05-31,equal_weight,factor:RMW,-0.0,0.0
2023-05-31,equal_weight,factor:CMA,0.0,0.0
2023-05-31,equal_weight,factor:MOM,-0.0,0.0
2023-05-31,equal_weight,specific,0.0,
2023-05-31,equal_weight,transaction_cost,-1.2621023154175946e-05,
2023-05-31,equal_weight,active_net_return,-1.2621023154175946e-05,
2023-05-31,global_minimum_variance,factor:MKT_RF,-0.0145424598002201,-0.16514224765896912
2023-05-31,global_minimum_variance,factor:SMB,-0.001757591321356573,-0.04127122700352345
2023-05-31,global_minimum_variance,factor:HML,0.0011757558267489025,0.08588546453287597
2023-05-31,global_minimum_variance,factor:RMW,-0.0008592462692360105,0.024093462457433948
2023-05-31,global_minimum_variance,factor:CMA,0.0024816010462247735,0.11968652949818488
2023-05-31,global_minimum_variance,factor:MOM,0.012749376288329018,-0.2777046707904922
2023-05-31,global_minimum_variance,specific,0.01914451204640811,
2023-05-31,global_minimum_variance,transaction_cost,-2.0720218951870233e-05,
2023-05-31,global_minimum_variance,active_net_return,0.018371227597946255,
2023-05-31,shrinkage_mean_variance,factor:MKT_RF,-0.01066604462271412,-0.12112219025004367
2023-05-31,shrinkage_mean_variance,factor:SMB,-0.00404787649669108,-0.09505100972404734
2023-05-31,shrinkage_mean_variance,factor:HML,0.0009652986420637059,0.07051219343376572
2023-05-31,shrinkage_mean_variance,factor:RMW,0.000986762036160451,-0.02766903380772518
2023-05-31,shrinkage_mean_variance,factor:CMA,0.00021691494560853772,0.010461712641388815
2023-05-31,shrinkage_mean_variance,factor:MOM,0.00027274125912276373,-0.0059408021116300735
2023-05-31,shrinkage_mean_variance,specific,0.0037610846085187454,
2023-05-31,shrinkage_mean_variance,transaction_cost,-7.498067040977838e-05,
2023-05-31,shrinkage_mean_variance,active_net_return,-0.008586100298340775,
2023-05-31,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-0.003386660142421911,-0.03845846408790721
2023-05-31,maximum_sharpe_with_gmv_fallback,factor:SMB,-0.006961224990522769,-0.16346137655295107
2023-05-31,maximum_sharpe_with_gmv_fallback,factor:HML,0.0009635125053950367,0.07038172146499647
2023-05-31,maximum_sharpe_with_gmv_fallback,factor:RMW,-0.005216963495290192,0.14628485291805543
2023-05-31,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.0009641575677797702,-0.04650089640819707
2023-05-31,maximum_sharpe_with_gmv_fallback,factor:MOM,-0.007367195250063172,0.1604709505233542
2023-05-31,maximum_sharpe_with_gmv_fallback,specific,-0.009061608104615416,
2023-05-31,maximum_sharpe_with_gmv_fallback,transaction_cost,-6.76982843066411e-05,
2023-05-31,maximum_sharpe_with_gmv_fallback,active_net_return,-0.03206199532960483,
2023-05-31,historical_joint_cvar,factor:MKT_RF,-0.012810604289816101,-0.14547552582939538
2023-05-31,historical_joint_cvar,factor:SMB,0.0020790260687644207,0.0488190603740537
2023-05-31,historical_joint_cvar,factor:HML,0.00024940366500438086,0.018218195596216742
2023-05-31,historical_joint_cvar,factor:RMW,-0.0008359013150069847,0.023438864586688868
2023-05-31,historical_joint_cvar,factor:CMA,0.002532983188747855,0.12216466768487057
2023-05-31,historical_joint_cvar,factor:MOM,0.009613155866916818,-0.20939206945547872
2023-05-31,historical_joint_cvar,specific,0.011511627009383836,
2023-05-31,historical_joint_cvar,transaction_cost,-1.162943902353173e-05,
2023-05-31,historical_joint_cvar,active_net_return,0.012328060754970692,
2023-05-31,benchmark_relative_constrained,factor:MKT_RF,-0.005298271950650412,-0.06016647463076619
2023-05-31,benchmark_relative_constrained,factor:SMB,-0.005530772997357967,-0.12987193615791054
2023-05-31,benchmark_relative_constrained,factor:HML,0.00102000144180758,0.07450807017991165
2023-05-31,benchmark_relative_constrained,factor:RMW,-0.0031106920000402035,0.0872245171180637
2023-05-31,benchmark_relative_constrained,factor:CMA,-0.001823981810780368,-0.08796984234521632
2023-05-31,benchmark_relative_constrained,factor:MOM,-0.006217329723026602,0.13542478195655616
2023-05-31,benchmark_relative_constrained,specific,-0.006632897026019283,
2023-05-31,benchmark_relative_constrained,transaction_cost,-0.00015435607471144628,
2023-05-31,benchmark_relative_constrained,active_net_return,-0.027748300140778705,
2023-05-31,exact_cardinality_cvar,factor:MKT_RF,-0.012443665453082356,-0.14130861699251063
2023-05-31,exact_cardinality_cvar,factor:SMB,0.0030148590063293207,0.07079400593409696
